Unnamed: 0;idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;lat;long;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;lat_2;long_2;cleaned_nama_usaha;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;cleaned_alamat;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc;flag_shadow;is_perorangan;is_kurung;status_perusahaan;alamat_cleaned;RT;RW;is_in_perumahan;is_in_pasar;flag_notes;id_rtrw;lat2;long2;is_gced_alltime;;lat_1;long_1;tal_g2;long_g2;latitude;longitude
847;97336927;PT ANDIKA LINES;JLN AGUS SALIM GG SWADAYA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjgweHFyTjJzL2dHVFZ6RXlVYU5ibUE9PSIsInZhbHVlIjoiVHZyb0FRbmVKNkU4cy9ES3ltaFI1UT09IiwibWFjIjoiNjVjOTg2NzYxOWZmMGE4OTIzZDNjZGFkMzA1NDczODkxODIzOWQwZjU2ZGNhMzJiN2Y4M2MzMzMxZTc3NTI5NCIsInRhZyI6IiJ9;;[Kegiatan Usaha: JASA ANGKUTAN LAUT, Kategori: H, KBLI: 52240];;;14/05/2025;UMKM;;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;andika lines;0.854548181;1;1;ANDHIKA LINES;JL KH AGUS SALIM GG SWADAYA NO NO 48 RT.01 RW.05, TANAH GROGOT;jln agus salim gg swadaya;11;52;andika lines jln agus salim gg swadaya kbli52;4;0;0;0;Duplikat;JLN AGUS SALIM GG SWADAYA;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
922;97336995;COLUMEUS PT;JALAN RADEN MAS NOTOSUNARDI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjhCcDQySHQvMDhqdkRENzRpakUxQmc9PSIsInZhbHVlIjoiYzlza05pTlpGV3N0N3AzMGM1blZWdz09IiwibWFjIjoiYWM3ODFjMWE3MTQzOGU0OTg4NDIyNTJmNjkzMWEwY2FjNjNlMjY1ZTMxZjI0ODEwYjQzNDJjMzU5NDk2NWRkNSIsInRhZyI6IiJ9;;[Kegiatan Usaha: MENJUAL BARANG ELEKTRONIK DENGAN SISTEM KREDIT, Kategori: G, KBLI: 46100];;;24/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;columeus;0.827450102;1;1;TOKO BAJU <HESTI OKTAVIA>;JALAN RADEN MAS NOTOSUNARDI;jalan raden mas notosunardi;12;46;columeus jalan raden mas notosunardi kbli46;99;0;0;0;Tidak Ditemukan;JALAN RADEN MAS NOTOSUNARDI;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
1806;97336270;KANTIN SMP NEGERI 1 (ROFIAH);JL BHAYANGKARA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Inc4RW1hUmlWRVpLTDcwd2hHRUJFSmc9PSIsInZhbHVlIjoiYUc4Z1FHVWNSbHYrZGFkNUFZWlFnQT09IiwibWFjIjoiZDg2NDg4OGRmMTIwNDM3YThmYjRkMGE3NmZmMzA3NzJlNjE0ZGIzYTMxODM3MTIwZWU4OTkwMTgxYzc2MDQ1ZCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: I, KBLI: 56102];;;07/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;kantin smp negeri 1 rofiah;0.943690133;1;4;KANTIN SMP NEGERI 1 (NURBAIYAH);JL BHAYANGKARA;jl bhayangkara;20;56;kantin smp negeri 1 rofiah jl bhayangkara kbli56;4;0;1;0;Duplikat;JL BHAYANGKARA;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
1885;97334702;KARYA AGUNG RAYA, PT;JL. ANDEN OKO 29;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjNqdWwrUzF2MGMzSi9Idk5aZ1c4M1E9PSIsInZhbHVlIjoianRqRUthL3pKalBpVXZ4T052TmFZdz09IiwibWFjIjoiNjI5MWUxMTJmYzQ5MGIwNDk5ZTdmMWEwYzhkMTU4MDNlYWFlMTVkMWMwMzc2NjEyY2RmODE0NDBkY2VlZWMzZSIsInRhZyI6IiJ9;;[Kegiatan Usaha: KONSTRUKSI GEDUNG, Kategori: F, KBLI: 41011];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;karya agung raya;1;1;4;KARYA AGUNG RAYA, PT;JL. ANDEN OKO 29;jl anden oko 29;21;41;karya agung raya jl anden oko 29 kbli41;4;0;0;0;Tidak Ditemukan;JL ANDEN OKO 29;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
2629;97341263;PASER BUEN ENEGE, PT;JL AHMAD DAHLAN;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkE3R1M4UFlDQmpzWVJDUXBQUklvNmc9PSIsInZhbHVlIjoiNmpnVlZIc1R2WjJpUWhFeFc1QWNOZz09IiwibWFjIjoiN2ZjNTg4ZmEyZGYwNDI0NWJlOWQ1NmQxMjhmYjY1ZGU4MjE3NDIyMTkyYTMwOTg1NzA0ZjQwNWY2NGQ2MTQ2NCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42101];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;paser buen enege;0.812791814;1;1;FIQA, CV;JL K. H. AHMAD DAHLAN;jl ahmad dahlan;27;42;paser buen enege jl ahmad dahlan kbli42;99;0;0;0;Tidak Ditemukan;JL AHMAD DAHLAN;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
2647;6395795;FIQA, CV;JL K. H. AHMAD DAHLAN;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjZRS0ltamlsY2pEbVNFSmkrL3UyYmc9PSIsInZhbHVlIjoiRStXTVdlMk1raEhJVGp2bzN1OFFidz09IiwibWFjIjoiMmE2NDAxM2VkYTBiYmE0YWNlMjBmM2Q4ZDM5NmI0NTNiNjMwMDkyYjRlN2Y3NzI2ODg1OGMyM2FkMTUxODgzMyIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;fiqa;0.812791814;1;4;PASER BUEN ENEGE, PT;JL AHMAD DAHLAN;jl k h ahmad dahlan;27;42;fiqa jl k h ahmad dahlan kbli42;4;0;1;0;Tidak Ditemukan;JL K H AHMAD DAHLAN;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
2777;6395733;WIRA LAUT, CV;JL AHMAD YANI GANG PADAT KARYA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjA5eS9xcm5mQ2YxVHVNT3ZxdThpdUE9PSIsInZhbHVlIjoibHZwY0E3K1Mrc3pNWHlScDN6QWNLQT09IiwibWFjIjoiMmVjNzEzODVjOTQ5NTFjYjk3OTc4MzhhMmExYWYxOGY1NjM3MzY1MTNlMWEwMDU4YzM3NjU4NGU4MjYyNDhkNiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 43905];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;wira laut;0.972162653;1;4;WIRA LAUT, CV;JALAN AHMAD YANI GANG PADAT KARYA;jl ahmad yani gang padat karya;28;43;wira laut jl ahmad yani gang padat karya kbli43;4;0;1;0;Tidak Ditemukan;JL AHMAD YANI GANG PADAT KARYA;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
2911;6395738;MAROS MANDIRI, CV;JL PANGERAN MENTRI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjBId1h0VndEcjlYUFlINmczdlVaeFE9PSIsInZhbHVlIjoiMDlRSWNHQ2djY1lYb3A3Z28wNVFXdz09IiwibWFjIjoiMjcwZDI1MWE5NTcxNjRjNzE5NjkyMmNlOTMzZjA4MGE5MTliYmJkYjdkNzhhZjgwMDlmYzM1NzJlYzY4Y2RhMSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 41011];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;maros mandiri;0.969162935;1;4;MAROS MANDIRI, CV;JALAN PANGERAN MENTRI;jl pangeran mentri;29;41;maros mandiri jl pangeran mentri kbli41;4;0;1;0;Tidak Ditemukan;JL PANGERAN MENTRI;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
2945;97341209;BPJS;JL DR CIPTO MANGUNKUSUMO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IjgrSVAxVHpoSUdndThGdlBFSWpPWUE9PSIsInZhbHVlIjoiQWMyTU9ycy9hWTRiTmx4cEVuV3FNUT09IiwibWFjIjoiNDliYmExZWQzOTYxMGVkZjUwODc0Y2ExZjUxN2E0YzVjMmU5ZTk0YWE5YmFmMTQyYTMyOThlNTk0MTYyYTYwZCIsInRhZyI6IiJ9;;[Kegiatan Usaha: ASURANSI KESEHATAN / JAMINAN KESEHATAN JASA, Kategori: K, KBLI: 65111];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;bpjs;0.861117826;1;1;ALAMSYAH;Jl. Dr. Cipto Mangunkusumo;jl dr cipto mangunkusumo;30;65;bpjs jl dr cipto mangunkusumo kbli65;99;0;1;0;Tidak Ditemukan;JL DR CIPTO MANGUNKUSUMO;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
3209;97341267;BANK DANAMON PT;JL RA KARTINI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ing3b3loZXpEa1VESEs3Tm1Fc0I1UlE9PSIsInZhbHVlIjoiYWhra05selhkUWhwVHFxUjQzRUVlUT09IiwibWFjIjoiNmUxMDcxZjMxMjczYTQ3NDQ5YzlkMGUyZTM4ZDk1ZGRlMzkwN2EzOGM3YjU5MmQ5YjEzYzRmYTJiYjQzMDc3ZCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: K, KBLI: 64121];;;31/01/2025;UMKM;;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;bank danamon;0.817221544;1;1;BANK DANAMON CAB DSP PS. KANDILO TANAH GROGOT;JL. RA KARTINI RT 06 RW 08;jl ra kartini;32;64;bank danamon jl ra kartini kbli64;4;0;0;0;Duplikat;JL RA KARTINI;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
3218;3191651;BANK DANAMON CAB DSP PS. KANDILO TANAH GROGOT;JL. RA KARTINI RT 06 RW 08;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InR2a3NLME0xbUljb1k0OWpHVSszNVE9PSIsInZhbHVlIjoianl4eVRKbzA5bHJWZFpEYlk0aU5DZz09IiwibWFjIjoiMjFmYjM0ZDdjNDgwMTExZDBiYWVkNjJhNmMzMzMzOTE1M2ZhM2YzNWIxNTdmNGE2M2RhZjU5Njg1M2YxOTdhMiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: K, KBLI: 64121];;;31/01/2025;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;bank danamon cab dsp ps kandilo tanah grogot;0.817221544;1;4;BANK DANAMON PT;JL RA KARTINI;jl ra kartini rt 06 rw 08;32;64;bank danamon cab dsp ps kandilo tanah grogot jl ra kartini rt 06 rw 08 kbli64;4;0;1;0;Duplikat;JL RA KARTINI RT 06 RW 08;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
3306;97341314;PRAKTEK BIDAN (JAMILAH);JALAN ANDEN OKO;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImxMVXlxY0NRblNXc2dSdEQ3NGZzU2c9PSIsInZhbHVlIjoiVlEwdTJVc2I1U2dSVnVkenAyeC80Zz09IiwibWFjIjoiMDU3ZjZiMWM4ZDBhNjk3ZGFjMGYxMmVlYzE5MjIwNmI3ZTk5YWUwNTg3NDgyY2JhNjI1MzYwNTM3ZDFlZmY5ZSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: Q, KBLI: 86901];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;praktek bidan jamilah;0.936656743;1;4;PRAKTEK BIDAN;JALAN ANDEN OKO;jalan anden oko;33;86;praktek bidan jamilah jalan anden oko kbli86;4;0;1;0;Tidak Ditemukan;JALAN ANDEN OKO;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
3616;97341324;KANDILO INDAH JAYA, PT;JL. A. YANI 1-6 ROSOT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkFBYlc1VTlOUnBxY09mYnJIbFFRdnc9PSIsInZhbHVlIjoibkI2WUUrQ3duL0F4bjRONzhVbExuZz09IiwibWFjIjoiOTc5OTljYzRlZWRlYjUzYzBkNDBjZTQ2OGY5ZDlmNDc1M2M5ODVmMzEyNDVlMjUzZTc0NzcwODgzMmEwNDAzOCIsInRhZyI6IiJ9;;[Kegiatan Usaha: KONSTRUKSI GEDUNG, Kategori: F, KBLI: 41011];;;31/01/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;kandilo indah jaya;1;1;1;KANDILO INDAH JAYA, PT;JL A YANI 1-6 ROSOT;jl a yani 1 6 rosot;35;41;kandilo indah jaya jl a yani 1 6 rosot kbli41;3;0;0;0;Tutup;JL A YANI 16 ROSOT;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
3628;6396153;KANDILO INDAH JAYA, PT;JL A YANI 1-6 ROSOT;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImU2bFBJNUhvU1d4OFE5T0hrQnZhY1E9PSIsInZhbHVlIjoiYThvcWRsVzVhYTBHWkJseTV4UEFvUT09IiwibWFjIjoiZWFiOTg4MWNlMGFiOTg1MTMwYzU4NGIyZmE0YTUyZjU3MDJkZmQ5NjUxMzE5NzU1NDcyMzk3NWRjYWQyNDM3OCIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 41000];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;kandilo indah jaya;1;1;4;KANDILO INDAH JAYA, PT;JL. A. YANI 1-6 ROSOT;jl a yani 1 6 rosot;35;41;kandilo indah jaya jl a yani 1 6 rosot kbli41;4;0;0;0;Tidak Ditemukan;JL A YANI 16 ROSOT;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4071;6395737;TIMUR JAYA, CV;JL MODANG NO 14;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkM0Rzg1aWY1Z3NTU2pseWFFeG93dVE9PSIsInZhbHVlIjoiWEQyRzFwN2hkNFJBSzdHdGFCMC8xdz09IiwibWFjIjoiMTdlZDAwNzA4NmRiMDdjN2E2ODQ5ZjQ5NTkyY2I5YWE3ZmFmNmY4NWY1YzUwMjljY2ViYjgxMzUzZTUyMzlmMiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 43904];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;timur jaya;0.95218412;1;4;TIMUR JAYA, CV;JALAN MODANG NO 14;jl modang no 14;40;43;timur jaya jl modang no 14 kbli43;4;0;1;0;Tidak Ditemukan;JL MODANG NO 14;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4194;6395734;TAMBORA, CV;JL DI PANJAITAN;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InVMR1RTZEhQaExrM0FPbXZmSmNCV3c9PSIsInZhbHVlIjoieWwyQ2x0UUUvaG9ieVgyMHlWU3FxQT09IiwibWFjIjoiMzBmNDk5NGY4ODIwMzRkMGYwYTU3OWY4ODhjZTZiY2U1ZWZjMGRiZmRlZmM0NzAyYjY0MzQ0ZDBlODc3NWQ5NSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 41012];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;tambora;0.954516674;1;4;TAMBORA, CV;JALAN DI PANJAITAN;jl di panjaitan;42;41;tambora jl di panjaitan kbli41;4;0;1;0;Tidak Ditemukan;JL DI PANJAITAN;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4317;97341385;KOPERASI HASANAH;JL PANGERAN MENTRI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Im9sc2xsYVBFQ001VmRVL1BMR0hGdlE9PSIsInZhbHVlIjoiM1R2b3FVT2hqejQ3NU83Nk5TZ1J5UT09IiwibWFjIjoiYzRkNjJhZjcxMzVmYWIwNjcyNDdhNjAxNmMyYWY2MGE2MDI2NzMyMThlZjY4NmQ5YzVhN2I2YTdlMGM2NzU0NSIsInRhZyI6IiJ9;;[Kegiatan Usaha: SIMPAN PINJAM, Kategori: K, KBLI: 64141];;;07/01/2025;UMKM;;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;hasanah;0.835575266;1;1;koperasi SERBA USAHA (KSU) HASANAH;JL PANGERAN MENTRI No. 96;jl pangeran mentri;45;64;hasanah jl pangeran mentri kbli64;4;0;1;0;Duplikat;JL PANGERAN MENTRI;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4346;3225135;MEDIA ENGINEERING CONSULTANT;JL SULTAN KHALILUDDIN GG KITA;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6Ik1PTnZSbVRnZUE3TEdTVnZNNkp1aWc9PSIsInZhbHVlIjoiRzl1QlVwSzBxRWppbzVpMk03UW1pdz09IiwibWFjIjoiMDEyZTVlZGIwZTM4NzhlN2FkNTI1M2E5YzI5MTIzOWFiYzZmMjcxOTFiMDg4NTJmOTEyYTgyMWExMjczNTk1NiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: M, KBLI: 71101];;;26/10/2025;UMKM;Dir Pajak;;;invalid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;media engineering consultant;0.874101206;1;4;MEDIA ENGINEERING CONSULTANT;Jl. Sultan Ibrahim Khaliluddin No. 72;jl sultan khaliluddin gg kita;46;71;media engineering consultant jl sultan khaliluddin gg kita kbli71;4;0;1;0;Duplikat;JL SULTAN KHALILUDDIN GG KITA;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4503;97342272;NAYARA BANGUN PERSADA ,PT;Jl. KH. Ahmad Dahlan RT. 009 Tanah Grogot;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkpzYmtZcXVoVE9lV01yOG1TNlJRbXc9PSIsInZhbHVlIjoidFBpZ012QjgrVlNHNU9EdkZWekVCZz09IiwibWFjIjoiMzUwMTU0ZGE5NWRmM2ZmMmYyNzlmMmJiZjQ3MmU4MmZhOTU5ZWE0NjY4NTQ3YmYxYmI5MTcwZWI0MGE0M2IxNiIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42101];;;24/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;nayara bangun persada;0.925904394;1;1;NAYARA BANGUN PERSADA, PT;JL KH AHMAD DAHLAN;jl kh ahmad dahlan rt 009 tanah grogot;49;42;nayara bangun persada jl kh ahmad dahlan rt 009 tanah grogot kbli42;99;0;0;0;Tidak Ditemukan;Jl KH Ahmad Dahlan RT 009 Tanah Grogot;9;0;;;0;6401040004_9_0;;;0;;0;0;0;0;;
4708;97342274;PESONA KARYA AGUNG ,PT;Jl. A. Wahab Syahrani RT. 012 No. 02 Kel. Tanah Grogot  Kec. Tanah Grogot;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IkxtY3hCVlBKS29ZQjZtdHV0SVoxNGc9PSIsInZhbHVlIjoiRU4xcXJkSjkxOWp0SHh1N0U1QkZHZz09IiwibWFjIjoiZThkNjhjMDU5OTBmYmFmMDhhMDJkYmQyOThkNmYxZTY4YTczMmFhOTYxYmQ0ZmU3NDZjODc0YzQzOGVmNjY4MCIsInRhZyI6IiJ9;;[Kegiatan Usaha: KONSTRUKSI BANGUNAN (KONTRAKTOR), Kategori: F, KBLI: 42911];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;pesona karya agung;0.816463433;1;1;PESONA KARYA AGUNG, PT;JL A. WAHAB SYAHRANI;jl a wahab syahrani rt 012 no 02 kel tanah grogot kec tanah grogot;55;42;pesona karya agung jl a wahab syahrani rt 012 no 02 kel tanah grogot kec tanah grogot kbli42;3;0;0;0;Tutup Sementara;Jl A Wahab Syahrani RT 012 No 02 Kel Tanah Grogot Kec Tanah Grogot;12;0;;;0;6401040004_12_0;;;0;;0;0;0;0;;
4713;6396152;PESONA KARYA AGUNG, PT;JL A. WAHAB SYAHRANI;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlIvNS9mVTNLeDVQQWZPbVdkYU9HN2c9PSIsInZhbHVlIjoiaTY1RmcwK09hLzg2TXBEZEMvNnVIQT09IiwibWFjIjoiMGMyMDE1ZWJjMDIzYmM5ZWNkZWUwN2I2MWQ1ZmJmM2FlZGEzNjZlYjZjNmFiZDIxZDk4Njg2OWJhNDc5OGJiMSIsInRhZyI6IiJ9;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42911];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;pesona karya agung;0.816463433;1;4;PESONA KARYA AGUNG ,PT;Jl. A. Wahab Syahrani RT. 012 No. 02 Kel. Tanah Grogot  Kec. Tanah Grogot;jl a wahab syahrani;55;42;pesona karya agung jl a wahab syahrani kbli42;4;0;0;0;Tidak Ditemukan;JL A WAHAB SYAHRANI;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4737;16958694;Alfamidi Diponegoro;Jl. Diponegoro, Tanah Grogot, Kec. Tanah Grogot, Kabupaten Paser, Kalimantan Timur 76251;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6IlI2NjhPaE1vSGdmak9UZ3d2emJrK0E9PSIsInZhbHVlIjoiekFkSHlyR1dCSTc5ZmpWbnlmSUpkQT09IiwibWFjIjoiZWJiMzhlNGQxNDA0MTI0OWYxNjNhNjA0NDg3Y2I5MGE3ODlkNGVmNWQ5NTlkYjkyNGY5OWYyNGM5NzIwY2NlMCIsInRhZyI6IiJ9;;[Kegiatan Usaha: Toko Swalayan, Kategori: -, KBLI: -];;;26/10/2025;;Tambahan Daerah s.d 31 Desember 2025;-1.9131043;116.196167;valid;;;FALSE;FALSE;FALSE;;;invalid;;;;;;alfamidi diponegoro;0.842164374;1;4;MIDI UTAMA INDONESIA TBK, PT CABANG TANAH GROGOT (DIPONEGORO);JL. DIPONEGORO;jl diponegoro tanah grogot kec tanah grogot kabupaten paser kalimantan timur 76251;56;0;alfamidi diponegoro jl diponegoro tanah grogot kec tanah grogot   76251 kbli00;4;0;1;0;Duplikat;Jl Diponegoro Tanah Grogot Kec Tanah Grogot   76251;0;0;;;0;6401040004_0_0;;;0;;1;1;0;0;-1.9131043;116.196167
4768;97338510;HASCO INDONESIA, PT;JL. KAPTEN PIERE TENDEAN;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6InB2cVpHaUtMNzYvSzc2Y3VzSmtuZGc9PSIsInZhbHVlIjoiQ1dmNmJoVHRKMi9LZ05EN2FXakVZUT09IiwibWFjIjoiNjQwM2U5MzQ2YTM3NDFlNjZhNTJmYTBkZDRjMmFkZGM5Zjc0Y2M0ZGQwOTVjMWJjZDBjMWNjMWFkZTY3ODA0NyIsInRhZyI6IiJ9;;[Kegiatan Usaha: JASA KONSTRUKSI, Kategori: F, KBLI: 41011];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;hasco indonesia;1;1;4;HASCO INDONESIA, PT;JL. KAPTEN PIERE TENDEAN;jl kapten piere tendean;57;41;hasco indonesia jl kapten piere tendean kbli41;4;0;0;0;Tutup;JL KAPTEN PIERE TENDEAN;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
4800;97338511;CEMERLANG PUTRI ETAM, PT;JL. ST. IBRAHIM CHALILUDDIN;6401040004;64;1;40;4;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TANAH GROGOT;eyJpdiI6ImY0SjRGUms0bFMzOThnRTRWaHMwcWc9PSIsInZhbHVlIjoiTGJNUW9LOEZtRmhVQWhzMEhRd0FBdz09IiwibWFjIjoiN2UxNDZmNmY5ZDdjNzQyYzQ2NzdlOTViYjNiOTU1YTg0MDRhNDAxZjQ3OWI4NjMwMzYzYWY4ZmM3YzQxZGM5MyIsInRhZyI6IiJ9;;[Kegiatan Usaha: PENINGKATAN JALAN, Kategori: F, KBLI: 42101];;;15/12/2025;UMKM;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;;cemerlang putri etam;1;1;4;CEMERLANG PUTRI ETAM, PT;JL. ST. IBRAHIM CHALILUDDIN;jl st ibrahim chaliluddin;58;42;cemerlang putri etam jl st ibrahim chaliluddin kbli42;4;0;0;0;Tutup;JL ST IBRAHIM CHALILUDDIN;0;0;;;0;6401040004_0_0;;;0;;0;0;0;0;;
