;"ï»¿""idsbr""";nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;status_perusahaan;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;latitude;longitude;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;nama_usaha_gc;alamat_usaha_gc;cleaned_nama_usaha;cleaned_alamat;sim_score;is_duplicate;gc_flag_duplikat;match_with;alamat_cek;id_duplikat;kbli2d;nama_usaha_with_alamat_and_kbli;hasilgc_recode;flag_shadow;is_perorangan;is_kurung
331;97341991;PERTAMINA, PT (PERSERO), STASIUN BOSTERI;JALAn NEGArA Rt 001, KELurAhan MUARA KOMAM, KECAMATAN MUARA KOMAM;6401070002;64;1;70;2;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;eyJpdiI6IllRaVMrT0pRNXc3U252Yld3Mk5Jd3c9PSIsInZhbHVlIjoiMXZOeXArcnJiSysrcTgrMjNCeG9vZz09IiwibWFjIjoiNTA5MjFlOTBjNTJjYTM3N2UwN2RjYjk4ZjMwZDdkZWUxYjdmMjQ3NDc3NWJiMzhmMjhhMzM3ZjI3MTYzZjdjOCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: H, KBLI: 49300]; [Kegiatan Usaha: stasiun penguat pengiriman minyak da...";;;2025-11-29;UB;;-1.6885562;115.8178378;valid;eyJpdiI6InJZaW1PejcrREpSL0VOYzFqaVVQZEE9PSIsInZhbHVlIjoiTWlHV1FGR1VHZ0dUYmJDdllmOFZhQT09IiwibWFjIjoiZDg1ZGUzNTMyZjc2ZTZhYWRhZDQ3MjdhNjNlYjA3ZGRkODI0ZDg0NmQyM2VhNzI1M2RkNjZlMjgxNmU5OWZhNCIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.6885562;115.8178378;valid;raka.prawira;;;pertamina persero stasiun bosteri;jalan negara rt 001 kelurahan muara komam kecamatan muara komam;0;0;4;;;;49;pertamina persero stasiun bosteri jalan negara rt 001 kelurahan muara komam kecamatan muara komam kbli49;1;0;0;0
332;97342001;KANTOR POS MUARA KOMAM;Jl. Negara Km.17 RT.6 No. 50;6401070002;64;1;70;2;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;eyJpdiI6IkcyR3N5YVk4dGFnQW1Qc1NBeVA0MGc9PSIsInZhbHVlIjoiRlloVWwvUkRuMW5TdGg5ZEVLWjVxZz09IiwibWFjIjoiNTI3MDhkYjM0YWYwY2M3OTczNjk1ZWE3YzE2ZWJmMTQ3N2I5OTgxNjE1ZTM3ZjU4M2NmMzg3N2E2ZjQ2MTVmNyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Kantor Cabang, Kategori: H, KBLI: 53100];;;2025-11-29;UMKM;;-1.6775068;115.8097373;valid;eyJpdiI6IkhHZW9FSnloNktuTkRyQ0s4SzJFelE9PSIsInZhbHVlIjoienlYYXZYOEpxQlBGdWF2VEttK1lZdz09IiwibWFjIjoiMzgzZDI5ZTk4MTM2OGVkOWRkODFmMzY3Mzk1MWNjZTA0NGViOGQ2ZGRlMzBmMGUwMzBhZjgzZGE2MWZiODNmNiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.6775068;115.8097373;valid;raka.prawira;;;kantor pos muara komam;jl negara km 17 rt 6 no 50;0;0;4;;;;53;kantor pos muara komam jl negara km 17 rt 6 no 50 kbli53;1;0;1;0
333;97341920;PTP NUSANTARA XIII PMS SAMUNTAI (PERSERO);JL. NEGARA KM 95 POBOX 01;6401060001;64;1;60;1;KALIMANTAN TIMUR;PASER;LONG IKIS;SAMUNTAI;eyJpdiI6IjBEKytqN3BVL1V4bUljV0tyZFNBRlE9PSIsInZhbHVlIjoidlM0ZHFEUWJHQldVNUJaWFI0T0srUT09IiwibWFjIjoiZTljNGQzODY4Mzk4NmJlMTNkOWFiZDk1NjRkMmE5YzcxODdjZDIyYzYyNjI1YjA5MmM1ZWMyYzEyNjZhMTAxNCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: PENGOLAHAN BUAH KELAPA SAWIT, Kategori: C, KBLI: 10431]; [Kegiatan Usaha: -, Katego...";;;2025-01-10;UB;;-1.8419320;116.069963;valid;eyJpdiI6IkhEVisyamtxQ1grZGFHaEk2QVM1UXc9PSIsInZhbHVlIjoiNkxGaGxEUzR5MnVYZ0svQmlvWkN5Zz09IiwibWFjIjoiNTVjYTNhMzlhZTYyZWQ1NDNlMGRhMzk2MzFlMzU4MDdkZGMzOWViMDhlZTdlZmFiNTU0OWFhZWJhZGY5YzgzMCIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.841932;116.069963;valid;raka.prawira;;;ptp nusantara xiii pms samuntai persero;jl negara km 95 pobox 01;0;0;4;;;;10;ptp nusantara xiii pms samuntai persero jl negara km 95 pobox 01 kbli10;1;0;0;0
334;97341945;LOADING SAWIT (PRAPTO);Kelurahan long ikis;6401060015;64;1;60;15;KALIMANTAN TIMUR;PASER;LONG IKIS;LONG IKIS;eyJpdiI6ImlwdFRFQ1VRMUtyZVBzaHFtOTJ6bkE9PSIsInZhbHVlIjoiZ0NOelBEcHowR2RRRWdnRU5aMXZ1QT09IiwibWFjIjoiMDcxMDQ2OGE3MTBiYjVkYWRjNTllZDgwOGE3NDgyMDU5MDg3MmY2NjE0YTMzNjc3MWQ0YWQwOTgzNzIwZjEzZCIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: G, KBLI: 46202]; [Kegiatan Usaha: Jual beli buah kelapa sawit, Kategor...";;;2024-12-16;UMKM;;-1.5775747;116.1983203;valid;eyJpdiI6Ik1jTGhJV000bWpHSkRpcU5HdDRxTkE9PSIsInZhbHVlIjoibmlKcG52SFRlUnE0QTBwRjZRWGNvdz09IiwibWFjIjoiODE1YmYwNzhiN2NiODk1MjlmMjU3NDlmNTllNjg1ZjM0ZjczMWU0NmZiODc5NWNlNWIzZWNkNDZlNmFiOGQ0NiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.5775747;116.1983203;valid;raka.prawira;;;loading sawit prapto;kelurahan long ikis;0;0;4;;;;46;loading sawit prapto kelurahan long ikis kbli46;1;0;0;0
335;97341588;BORNEO PASER UTAMA ,PT;Jl.D.I Panjaitan Perum Tapis indah Regency blok AA no.01;6401040015;64;1;40;15;KALIMANTAN TIMUR;PASER;TANAH GROGOT;TAPIS;eyJpdiI6IlpLVkxyTmVKSGZJU2taQVk0MUZKVHc9PSIsInZhbHVlIjoiN3pTVWFBU3A2S1FyaUVFbUd5RG9KUT09IiwibWFjIjoiZjBjNjI5OGVkOTNhMDBlNWZlYzhhMDdmOWY1ZTc5NDA4MDk2MjViY2IwMjYxN2M3NTA3NTNiNzExMDZmM2U2ZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: Jasa Pelaksana Untuk Konstruksi Bangunan Hunian Tunggal dan Koppel, Kategori: F, KB...;;;2024-12-16;UMKM;;-1.8778583;116.195592;valid;eyJpdiI6ImowS1ozM1pWYzhweXdJbXVjM0lKUXc9PSIsInZhbHVlIjoiTUJxYUloajVJQk9tZDRKWHZFVUpMUT09IiwibWFjIjoiMzI3ODgxODY3NTk0Mjk0ZjJiMjlhZWY4NGJmZDY5YTljMjM0ZTA2ODIzN2FiYjEyZGQ2NTRlYWU5YjIzOTUyMiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.8778583;116.195592;valid;raka.prawira;;;borneo paser utama;jl d i panjaitan perum tapis indah regency blok aa no 01;0;0;4;;;;0;borneo paser utama jl d i panjaitan perum tapis indah regency blok aa no 01 kbli00;1;0;0;0
336;97341687;TK KUSUMA PASER SEJAHTERA;JALAN JEND SUDIRMAN;6401050008;64;1;50;8;KALIMANTAN TIMUR;PASER;KUARO;KERTA BUMI;eyJpdiI6IjRmUkErVUtKTVFpY0s2YUk2cTEvUHc9PSIsInZhbHVlIjoicEhrU2RoZUgwR3E4RytZQ01rd3NkZz09IiwibWFjIjoiYmJhZDA4ZWUyMjY0ZTJhOWUzOTg5MGU2M2RiOWFmMTBjMWQ2ODJhNjkyMjE4ZjMxZDBiOWM0Mzk4ZWMxNjFhNyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: P, KBLI: 85132];;;2025-10-26;UMKM;;-1.75708;116.1002;valid;eyJpdiI6InR0UVNobFpobjU2TFVueXdqS2JnNkE9PSIsInZhbHVlIjoiWURGRTR2TDdIcit3MDBPTWo2aExXdz09IiwibWFjIjoiMGVlZjZlNmExMzg3Nzc0NjcwMzhlMGZmY2ZkOGYxMDA0MDYyODc5MDQ4Y2NmYzVkMTA5ZWE1Yzk5NWEwZGNkNCIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.75708;116.1002;valid;raka.prawira;;;tk kusuma paser sejahtera;jalan jend sudirman;0;0;4;;;;85;tk kusuma paser sejahtera jalan jend sudirman kbli85;1;0;1;0
337;97341684;KIOS PUPUK DAN PESTISIDA <RILAH>;JALAN NEGARA;6401050007;64;1;50;7;KALIMANTAN TIMUR;PASER;KUARO;SANDELEY;eyJpdiI6InMyQmxXaHRyRkVGZ3IwZ2hmb2NOTEE9PSIsInZhbHVlIjoiUmptY251bnRNTmpCM3lpMjdoNFVWdz09IiwibWFjIjoiNGU5YWNhYTU2ZmEzMjE5ZGY4YTA4OWI0YWExYTc0YzE2MjVkNGI5MzY5NDUwNWY2ZTljMzA2NjFiNThmNjdmMyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: KIOS PUPUK DAN PEPTISIDA, Kategori: G, KBLI: 47763];;;2025-10-26;UMKM;;-1.6886;116.13832;valid;eyJpdiI6ImRFZE5MMGRYUVBneUkyemVTTmgwUHc9PSIsInZhbHVlIjoia0lNb1Jkdy9GQlk4MlgwbzQvQ0gwdz09IiwibWFjIjoiNTY4YzRjZmZlYWE5ZWQ4ZjI4YzMyNzA5NWEyZGI0YTkwNWU4MDljNTAyMDFmZTgzZDQ4NWVmZjRkZmM4N2QwYiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.6886;116.13832;valid;raka.prawira;;;kios pupuk dan pestisida rilah;jalan negara;0;0;4;;;;47;kios pupuk dan pestisida rilah jalan negara kbli47;1;0;1;1
338;97341753;HARAPAN SAWIT SEJAHTERA, PT;PEKASAU;6401050005;64;1;50;5;KALIMANTAN TIMUR;PASER;KUARO;MODANG;eyJpdiI6IjJIaXp5UVQwdysvMjA5aFVjQjdYM2c9PSIsInZhbHVlIjoickpNNW55b3pkUDhBcmEzUnBPa0RWdz09IiwibWFjIjoiNzM1NmI0NDY2MzAxZDMxMjIyYWU3YzE3NDg2MzU1MTA2YTllYTFmNTI0ZTQ5YzZkODBmYzE0NDAwN2UzMTYyNSIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: PABRIK PENGOLAHAN KELAPA SAWIT, Kategori: C, KBLI: 10437]; [Kegiatan Usaha: -, Kate...";;;2025-10-26;UMKM;;-1.75628;116.12959;valid;eyJpdiI6IlZYQmhmdUZjQml0dzFHUXZjSTd2Q1E9PSIsInZhbHVlIjoiR3NuVlRJWndIZElrWVBoSXpVMlNnQT09IiwibWFjIjoiZjU4OWNlNWZhODgwZDUxMmQ5ZDI4MjdjNjRmYjRhZDJiMGE2YzgxNDIwN2Q2YmVmMDA3ODAwMTI4ZDYzMjA4ZCIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.75628;116.12959;valid;raka.prawira;;;harapan sawit sejahtera;pekasau;0;0;4;;;;10;harapan sawit sejahtera pekasau kbli10;1;0;0;0
339;97341806;WORKSHOP BAGASKARA;Jl. Kuaro - Tanah Grogot, Lolo, Kec. Kuaro, Kabupaten Paser, Kalimantan Timur 76251;6401050013;64;1;50;13;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;eyJpdiI6ImdvOG5xZVhhL0c1T2VzUFMrRjhuT2c9PSIsInZhbHVlIjoibExLNjJGQ2RZSTdTeGV3NnRSWVR2QT09IiwibWFjIjoiMjA4YjRkNmRmNzM2M2VkMDMxMGI3NjQ2Yjk5NzRjMGMzMTNlMWYwYmI1MDUzZDRjN2MwMDhiMjk1MWZhN2ZlYyIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: G, KBLI: 45201]; [Kegiatan Usaha: Bengkel Mobil, Kategori: , KBLI: ]; ...";;;2025-12-14;UMKM;;-1.8806004;116.1248752;valid;eyJpdiI6ImdNbnlqSHJCNlNtUExVNHRReXIyRWc9PSIsInZhbHVlIjoia0xpbXgwN3R4bXZja3R0bEhJdzZIdz09IiwibWFjIjoiZjc2MmY3ZDZiMGVkM2U4YmVkNzUwM2NkNjQ0YTY5ZmNmYmRkMjY0ZjlkYmY5ZGRmZjhiNDk5N2E3ZjllYWI2YiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.8806004;116.1248752;valid;raka.prawira;;;workshop bagaskara;jl kuaro tanah grogot lolo kec kuaro kabupaten paser kalimantan timur 76251;0;0;4;;;;45;workshop bagaskara jl kuaro tanah grogot lolo kec kuaro kabupaten paser kalimantan timur 76251 kbli45;1;0;1;0
340;97341820;TOKO SEMBAKO (RAHMAT);KELUANG PASER JAYA;6401050013;64;1;50;13;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;eyJpdiI6IjVHZnRmMEJINVBHMFUxcks5aHRvOFE9PSIsInZhbHVlIjoiSUdIRHNoTnZHZlpwVTJKSTB1Q3ZSdz09IiwibWFjIjoiMjhjZWIwN2RkMWQ1Y2UyZTc4OWEwOWFhNmJmMGEyMWJlZDVmOGVhYjUxN2VmOTUzZjEyZjI4NmRjNzE0MWZlYiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47112];;;2025-12-14;UMKM;;-1.86668;116.12344;valid;eyJpdiI6IkZ2Q0t1T2xmTmNhNkNJSURINzlzUFE9PSIsInZhbHVlIjoiWnVaWVZYUnFvTTlXbEFCRW45TXZvQT09IiwibWFjIjoiOTFjNDMwOGIwMjNkMzAzMzBmMWU1YmNlMTVlNDQyOTVlNjk2Yzk2YzE3NDgyODFkMmU5ZTA3OGY0ZTJiZGViOSIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.86668;116.12344;valid;raka.prawira;;;sembako rahmat;keluang paser jaya;0;0;4;;;;47;sembako rahmat keluang paser jaya kbli47;1;0;1;0
341;97341816;RAZA MART (ELIC LISNA);Janju;6401040001;64;1;40;1;KALIMANTAN TIMUR;PASER;TANAH GROGOT;JANJU;eyJpdiI6IjV4ZHFHSWRiK1VJcE5oTGNCSlZXZ2c9PSIsInZhbHVlIjoiS3dIRHdQd2VCbWg2RnVOT3B2b1FOUT09IiwibWFjIjoiMDRmOGFiODMwYThlM2JhNjc4OTM3Mjk2NDZhOGE3YmFmZTUxZGIxYjQ0OGEwNWNlMGI2MDAzY2YxMzQzODQ2NiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47112];;;2025-10-26;UMKM;;-1.87562;116.13030;valid;eyJpdiI6IlZNY0RjY2dKS0lYbmJLSUVSM2xTTWc9PSIsInZhbHVlIjoiYnc4QXpua0E4NnFGUHU1QnJlYy9XZz09IiwibWFjIjoiMzQ0MjZiYTg5OTY4YWY4Yjg0NTgxOTQ1NzRlZTU5YjcwYWMxMmY0NTM5YmEwNjRmZDZmZWJiZjMwOGMwNjAxMSIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.87562;116.1303;valid;raka.prawira;;;raza mart elic lisna;janju;0;0;4;;;;47;raza mart elic lisna janju kbli47;1;0;1;0
342;97341819;UPTD Puskesmas Lolo;44JC+W4R, Gg. Cemp., Lolo, Kec. Kuaro, Kabupaten Paser, Kalimantan Timur 76251;6401050013;64;1;50;13;KALIMANTAN TIMUR;PASER;KUARO;KELUANG PASER JAYA;eyJpdiI6InJ5WGpOMitvNVBNdEY4NFgyR2twZ1E9PSIsInZhbHVlIjoieUxSc3M1amZmVmlCQWF0S0szaEJyQT09IiwibWFjIjoiN2VmNjM0NmZlZmZmOWE2YzQ5OTg1NzMxMTc1Y2Q4ZDhmOTM5N2Q4YTc5ZmU4NDEyOWQxYzYzZGJlZGY1ODllZiIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: Pusat Kesehatan Masyarakat, Kategori: , KBLI: ]; [Kegiatan Usaha: PELAYANAN KESEHAT...";;;2025-12-14;UMKM;;-1.8676461;116.1202808;valid;eyJpdiI6InhlNVJQejFQS2R6NDF1M2N4WjNJWEE9PSIsInZhbHVlIjoicFU5T2ovYVRGZ0VSZzQvUVVZNUJJdz09IiwibWFjIjoiZGViYTYxOTI4ZTcwZGNkNmJhOGM0OWZiYTYyYmFlNDFlZmJkMzQxNzIzODg1MGU1MzVkNmU2MzE1YzE3NmI3MyIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.8676461;116.1202808;valid;raka.prawira;;;uptd puskesmas lolo;44jc w4r gg cemp lolo kec kuaro kabupaten paser kalimantan timur 76251;0;0;4;;;;0;uptd puskesmas lolo 44jc w4r gg cemp lolo kec kuaro kabupaten paser kalimantan timur 76251 kbli00;1;0;0;0
343;97341748;TOKO BANGUNAN CAHAYA TIMUR;RANGAN LUAR;6401050004;64;1;50;4;KALIMANTAN TIMUR;PASER;KUARO;RANGAN;eyJpdiI6IndvQ2JMUUxUK1h2UzZLRGg4bjk5eVE9PSIsInZhbHVlIjoiMXRvc296a3hBdUNlUTdJRzBzelQ4UT09IiwibWFjIjoiOWU2MjU1ZmY5NDUzOGQ1ZDc5N2ZjZWIxZjZhNWMwNWJmODIxNTFjMTY5ZGEzNGEwOTVkZTBhZWMyNWRmYWZmOSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47528];;;2025-10-26;UMKM;;-1.81120;116.14776;valid;eyJpdiI6Ik8rUGFpS1lPa00zaEtpaHNPeFJYNUE9PSIsInZhbHVlIjoiT3BmN1hLRlkzYlJlaEtYN1ZOQnlxQT09IiwibWFjIjoiODFmNTE0MjJjYzkzNmNmMDYyZGY3NjdjMmNiMGY5MGJiYjk3N2E3YTExZTlkMDAxMWNjYmMwYWRiNjFmODI1ZiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.8112;116.14776;valid;raka.prawira;;;bangunan cahaya timur;rangan luar;0;0;4;;;;47;bangunan cahaya timur rangan luar kbli47;1;0;1;0
344;97342043;SDN 005 MUARA KOMAM;JALAN DESA LUSAN;6401070008;64;1;70;8;KALIMANTAN TIMUR;PASER;MUARA KOMAM;LUSAN;eyJpdiI6InBYQ3dMcVlRdDArQktWbXdNZjJaNEE9PSIsInZhbHVlIjoid1JNdFppbFp6WVk3WFJuSlF3R3NHQT09IiwibWFjIjoiNDExOWU2NmFmZjUwMDdiYzM1ZWNkMWM5ZWNiN2M1NjU5MWRiZjhlODQ1ZDg2MTUzYmQ1ZWFjYzFlOTg2MTA4ZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: sekolah dasar, Kategori: P, KBLI: 85111];;;2025-11-29;UMKM;;-1.5381365;115.2054802;valid;eyJpdiI6ImhndytGQ0lKUjdDckNjenY2VUh6TEE9PSIsInZhbHVlIjoiSkg2WTVUdkZJQ0NERjltVjcwL2Vidz09IiwibWFjIjoiMDEzZjk0NTI5YjdiYzEwZDc3YTA5NmQ2ODgzYjkzZDk1MzA2NWI4MTAxZjdkODk0ZDIzZTdjZTIyOWZlMTViNSIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.5381365;115.2054802;valid;raka.prawira;;;sdn 005 muara komam;jalan desa lusan;0;0;4;;;;85;sdn 005 muara komam jalan desa lusan kbli85;1;0;1;0
346;97342113;PENGINAPAN ROTAN TIMUR;JALAN NEGARA MUARA KOMAM;6401070002;64;1;70;2;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;eyJpdiI6IjhYcVNXcWNySk1EdTVDSTBxTC9oaWc9PSIsInZhbHVlIjoiaCtkMjkxUkpmeUZnVFZVZzhxckk2dz09IiwibWFjIjoiMDhhNjg0NWFhZDA1ODFkMzU3MGM4YzRmMzU4NzE2Y2VjN2QwZjc0MWU0Nzk1OWE2ODQ5ZDU3YmI0M2M1ZDI1NSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: I, KBLI: 55120];;;2025-11-29;UMKM;;-1.6824102;115.8143311;valid;eyJpdiI6InB0MHdyN200bm0wMlJ4L3JLQjhKblE9PSIsInZhbHVlIjoiMlFTVG5mY01RRGoyRW9iQTkyNmJPdz09IiwibWFjIjoiMmFmOTlkOWU3MjY4YjUwNjQ3NzJmZTA4YTQ2ZDRmODczZjgxZjEzNzZiZTc2MzNhZDg0MmQ1NzllODY3Njc3NiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.6824102;115.8143311;valid;raka.prawira;;;penginapan rotan timur;jalan negara muara komam;0;0;4;;;;55;penginapan rotan timur jalan negara muara komam kbli55;1;0;1;0
347;97342013;MTS NEGERI MUARA KOMAM;MUARA KOMAM;6401070002;64;1;70;2;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;eyJpdiI6InVvU3NMN3J2cmg0VFlzejZEVXloblE9PSIsInZhbHVlIjoiV1VQMnF0ZFJxWXpPZ1gyMSttUHhRdz09IiwibWFjIjoiMzBiOGNlMmFhMDkyMmFjMjI0ZTc4ZWM3NDE2NDM2N2E0MWFjNjM5ZGQ3OWRmOWRmMjQwNGE3ZjE5YzRlMTRmYiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: sekolah menengah pertama dan sederajat, Kategori: P, KBLI: 85112];;;2025-11-29;UMKM;;-1.6857552;115.8131207;valid;eyJpdiI6ImdsNG4vU1ZkWldmMXYvQU1haDd4d1E9PSIsInZhbHVlIjoiQmx3Wmt4ak12VkVnejF2NDE1MmxxUT09IiwibWFjIjoiMWUzNjA3MDgzZjQ4MmYyYTJhMTFiYzM1NmE0NTA1YWNkYTlhOWFhZGZiNmViOWNlMjI1YjQ0NDFmMTliZThhMyIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.6857552;115.8131207;valid;raka.prawira;;;mts negeri muara komam;muara komam;0;0;4;;;;85;mts negeri muara komam muara komam kbli85;1;0;1;0
348;97342028;SDN 008;JL NEGARA ARAH KUARO BATU AJI;6401070003;64;1;70;3;KALIMANTAN TIMUR;PASER;MUARA KOMAM;BATU BUTOK;eyJpdiI6ImNyNUNod3ZHYUp1ODhZR2VLT1BJd2c9PSIsInZhbHVlIjoiTkJ2NWtSSlBUN2NwT3dSSXFBbUdtQT09IiwibWFjIjoiODY3ODAyMTk2ODk3MWFlZDIzYWI2YTE5YzRkZDkxNDBjMTliMjg3ZmNjYTc1MTY5ZTEwNDAxMzliYjJkZWRjNiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: P, KBLI: 85121];;;2025-11-29;UMKM;;-1.7072845;115.5586255;valid;eyJpdiI6Ik9KU2N4akoxUVF1RThMK1BjZWUxdmc9PSIsInZhbHVlIjoic1FNME5KalQrQ3crOTFGdStnMytIZz09IiwibWFjIjoiZDVhMjkwYzM3MGY5OWJlMDA4NWQzYWI5ZGVhMDdkNDg2MjM4N2M2MzU1YWRmNTQyNWI0OTFlZjBkZWZlYjI0NCIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.7072845;115.5586255;valid;raka.prawira;;;sdn 008;jl negara arah kuaro batu aji;0;0;4;;;;85;sdn 008 jl negara arah kuaro batu aji kbli85;1;0;1;0
349;97342012;BANK BRI UNIT MUARA KOMAM;MUARA KOMAM;6401070002;64;1;70;2;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;eyJpdiI6InlDYTEycnFGMzhXSzhtZ0ZUaENML2c9PSIsInZhbHVlIjoiU2YrKzNYZExEdUp2b2Z0UGlGY3J3dz09IiwibWFjIjoiYWMzYTJjODM5NWNjYWZjYWI0ODZkOGNkOWJkODk1OTAwZWJiZTZiMzY5YThmZDFmOTBiYmFhM2M0MDY0NzE3NCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: K, KBLI: 64121];;;2025-11-29;UMKM;;-1.6844101;115.8146356;valid;eyJpdiI6ImxKYjYzZ1NtK3BNMmxPV2d5bmdPRnc9PSIsInZhbHVlIjoiQTF3MHFYeUx6ZEg5eDVib294S0FZUT09IiwibWFjIjoiYjBiYzBhOTQ3ZjIwNDk1OWE2ZWExN2EwOWZjZWIwNWExN2MzMGRlYmI4NjE0YTE2OGFiNTIyODY5OTkwZDRjMiIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.6844101;115.8146356;valid;raka.prawira;;;bank bri unit muara komam;muara komam;0;0;4;;;;64;bank bri unit muara komam muara komam kbli64;1;0;1;0
350;97342008;SDN 006 MUARA KOMAM;JALAN NEGARA;6401070002;64;1;70;2;KALIMANTAN TIMUR;PASER;MUARA KOMAM;MUARA KOMAM;eyJpdiI6ImNtV0xieUdnYmprUHlIaTVDOTNDVEE9PSIsInZhbHVlIjoiOVJRaW9WUlhXVEdjYjdhV2gxQmJUQT09IiwibWFjIjoiN2JlNmE2NDRmYTk5NmIyZmMzOWRjMmY3ZDg1MzUwNjkxNTI3ODU1ZWIxZmI0YWJmMzE1NDZhMDU2NmNjZTYxMCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: sekolah dasar, Kategori: P, KBLI: 85111];;;2025-11-29;UMKM;;-1.6810535;115.8131442;valid;eyJpdiI6ImlicE93WmRGQXpxV1NIaGJCcTQ4VHc9PSIsInZhbHVlIjoiME5KNnJ5dnRvYUJvbnVMQUMxVm1tUT09IiwibWFjIjoiMTU5Nzc2NTZkMTAxNDU0ZWY4ODFhNmZjM2I4MWYyMmQ2NjlkOWVjMDZkOTBjY2M0OTYzZGZiNmNlYTczZmNkNSIsInRhZyI6IiJ9;1;TRUE;TRUE;FALSE;-1.6810535;115.8131442;valid;raka.prawira;;;sdn 006 muara komam;jalan negara;0;0;4;;;;85;sdn 006 muara komam jalan negara kbli85;1;0;1;0
