"idsbr";"nama_usaha";"alamat_usaha";"kode_wilayah";"kdprov";"kdkab";"kdkec";"kddesa";"nmprov";"nmkab";"nmkec";"nmdesa";"perusahaan_id";"status_perusahaan";"skor_kalo";"kegiatan_usaha";"rank_nama";"rank_alamat";"history_ref_profiling_id";"skala_usaha";"sumber_data";"latitude";"longitude";"latlong_status";"gcid";"gcs_result";"allow_cancel";"allow_edit";"allow_flagging";"latitude_gc";"longitude_gc";"latlong_status_gc";"gc_username";"nama_usaha_gc";"alamat_usaha_gc"
"6396074";"ISA AL BADAANI, CV";"JL KH AGUS SALIM";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6IlI3bUZkcHRhZjk0YktoTTRRNUQ5SUE9PSIsInZhbHVlIjoibTBtbHhMZnJENStuejVNeTB3d3d5dz09IiwibWFjIjoiM2Q5MzQ0YzljY2ZkYTYxZjk2Mjg5NmNlZWQ0Y2E5NzBkOWM4MGFjZmQxYzk5YjdhYmJhNTkzZjE3MTg5MzNiMyIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396075";"RINDANG MANDIRI PERKASA, CV";"JL KH AGUS SALIM";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6Imd1V242T2FqWEwwb2puNkdFTERJcHc9PSIsInZhbHVlIjoiQWc1SDMxK2RkU3dhdE1MdEdnNzBpUT09IiwibWFjIjoiZWIyMjBiYTgwOWNjZDk3YjgyYzNhZTNlODVhOTJkNDUyNTlhYjE3YjI0NmE4NGM4ZDljYmYzNTIzMGZmY2U2ZiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396076";"ELLY  MANDIRI, CV";"SONGKA";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6IjlIaXNQTkdQclNGdC8xKzR6cDk5b1E9PSIsInZhbHVlIjoiNEUwQ0ZnUFdnYVZnUWtnREpWNS94QT09IiwibWFjIjoiYjY2NGZmZTJiMjNjNDcwYmIwZWYxZDAxY2Q4MDY5YWJmMDUwODQ1MTI5N2U3NjkyNmEyOTBkNjYzNTc2NDc1MCIsInRhZyI6IiJ9";"Duplikat";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-11-29";"UMKM";"";"";"";"invalid";"";"";"False";"False";"False";"";"";"invalid";"";"";""
"6396089";"KARYA NYATA BERSAMA, CV";"BTN JONE INDAH JL MANGGA";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6IkdTbU9NV1pFd0xzc2JxNmhPWXhqYnc9PSIsInZhbHVlIjoicXh4MGVncy9LY0gvNHZWRGZZS3d0dz09IiwibWFjIjoiMzNhYWFkOWIzYTA4ZGYzMjMyMzZlMWM1NzA1MDI1NWEyNjAzODZhNmRiYjBhZWYwYTlhYmQxOGI4Nzk1ZTY4NiIsInRhZyI6IiJ9";"Duplikat";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-11-01";"UMKM";"";"";"";"invalid";"";"";"False";"False";"False";"";"";"invalid";"";"";""
"6396090";"PASER BIRU CEMERLANG, PT";"JL ANDI ZEIN ASSEGAF";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6Imp3VkgyKzNXOXFuU3Q5U0d3U0djV1E9PSIsInZhbHVlIjoibUJCaFpYUWw3STAwV0IzRWRRYllFdz09IiwibWFjIjoiMmY3NGUzNWQ5YTg5NTM2NWUzYjQxYmRmNmE5NTZhODA1YWQyODYzMTFhNmM4MjQxZmJkODBiNTA1Y2VkYzRhZSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: 42918]";"";"";"2025-01-08";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396091";"ERAI PEMEKAT, CV";"Kec. Tanah Grogot";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6Ii82RmJZclY5Z2ZkYzd1b1g2L1ovN0E9PSIsInZhbHVlIjoiam5XRVJacEs1VnBrdkp6bTJOREVrZz09IiwibWFjIjoiYTliZDM2Mjc4YzdlM2QwZGM4ZjVkYjgyNjJkNDJiOWFhN2JkNjRlZjdmYTJkMmIyN2RmYTc3ZjI4YThkMDE5NiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-24";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396092";"NURUL BAROKHAH, CV";"JL. DI PANJAITAN PERUMAHAN REGENCY";"6401040015";"64";"01";"040";"015";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TAPIS";"eyJpdiI6IitvaTArMzZsNEtxSGFTb3BrNVd1eHc9PSIsInZhbHVlIjoiSDBJR0VBeVVDMlJUQS9wU0hCY09TUT09IiwibWFjIjoiN2NjZDI3M2JlMDAxMmQ1NzhkZWM5MjI1NTNiN2U1NzBjY2RiNWYyYjJmYzUxNzVkZjRkZDE2ZWRjYjMzZDcyYiIsInRhZyI6IiJ9";"Duplikat";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-11-01";"UMKM";"";"";"";"invalid";"";"";"False";"False";"False";"";"";"invalid";"";"";""
"6396093";"PILAR MUDA BERJAYA, CV";"JL PANGERAN MENTRI";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6Ik1CbTV5TDZGc1UzOVY2N01lZzZONGc9PSIsInZhbHVlIjoiOVgxRE0wcXJBRDJ1czZlUzBGcWZOdz09IiwibWFjIjoiY2U2MzQ0YzNiYzNmZjg4ODRmN2RiYWYwNjFmMWY0NDYyNTdmZGRiZWEyZGY2Yzk1MGYyNDA3YjEyZTk4M2Y0NCIsInRhZyI6IiJ9";"Duplikat";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-11-01";"UMKM";"";"";"";"invalid";"";"";"False";"False";"False";"";"";"invalid";"";"";""
"6396094";"BILQIS BUANA BABE, CV";"JL SENAKEN";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6InRMejAzZTRSZFY0YXhMT3k2aExPZ0E9PSIsInZhbHVlIjoicTU4QzZ1UnRIbEUxY3lyREZKRlJ2dz09IiwibWFjIjoiNTc1NWU4ZjFkNDZmOWZiNWQ3NDM2M2QwZDY5MjA2MDUwMDY4MjAwZmEwYzQzNjUyZTk2NGI1YWUwODBlOTVjMSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396095";"WHIDY MAKMUR, CV";"JL SENAKEN GG ANGGREK";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6IjZicktHYWdoYUQ4MHdETkNWQmdyV3c9PSIsInZhbHVlIjoiQjFLQVRsd2VrREl2NzZjR3ZRdnZMQT09IiwibWFjIjoiMGVmMjdmNTkzZjYwNDMzZTg4NWU2ZTkwZjI1ODlhN2E0ODVmNWM0ZWU4NTcwYTJlZGYzNDZkNzQ5ZWE3ZGZlOSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396096";"BULAU INDO PERKASA, CV";"JL SI KHALILUDDIN NO 323";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6IjlxOUxFYUhtTEpNcnFHTnRpcm5rMlE9PSIsInZhbHVlIjoiZEJLV25WMGVZRmNGTzhIWjVocWJUQT09IiwibWFjIjoiMTRkYWYwOTU3ODgwNmJiMzMzOWM1MDNlZjdmMTNlYjZjMzk2NGI0MTcwN2I3ODBjZTVkNzE2YzEyNmIwYmQ2MyIsInRhZyI6IiJ9";"Duplikat";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-11-01";"UMKM";"";"";"";"invalid";"";"";"False";"False";"False";"";"";"invalid";"";"";""
"6396097";"GUNUNG RAYA MANDIRI, CV";"JL SULTAN HASANUDDIN";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6IkRaSU9UdU1yRTJYN1FmUXJQQUF3d0E9PSIsInZhbHVlIjoiVHZvUjFVU2tsTlQ0VHlDb3ZsK1V6Zz09IiwibWFjIjoiNmRmODJmNzFhZjM1ZmJjM2NhMjQ1YWU1YjI0NmQ1MDhhNWIzYzcxMDQwOTk4NDYxZmZhMDJhZTUxMjQ5NWEyNiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: 42911]";"";"";"2025-10-26";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396098";"RING LAND, CV";"JL SULTAN HASANUDDIN";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6ImV0RC9nSXlBakdtUmVrZk5RaDE4L0E9PSIsInZhbHVlIjoieDY5anRXYllMTThUNlBza3NrVjRKQT09IiwibWFjIjoiYzI1MWQ1MjZhODczMDEwNTk1MzE1OTQ0NWQ1MGJiYTgwYjRhMjc2YmUyNWEyOTQ0YzcyOGMwOTg4MGY3YmZlNSIsInRhZyI6IiJ9";"Duplikat";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-11-01";"UMKM";"";"";"";"invalid";"";"";"False";"False";"False";"";"";"invalid";"";"";""
"6396099";"KUSUMA KARYA KONTRUKSINDO, CV";"JL UNTUNG SUROPATI GG SAHABAT";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6IkVFeG9jbkhpV0RmbDd1K3lXZ21hUnc9PSIsInZhbHVlIjoibFJNdjNoTytZNFUrTUdzNDQ1VExNdz09IiwibWFjIjoiOWJmZDBjZjBiYjY2MTcxYmQyYTJmNmU5ZTFkNTQyYjc2M2U0NWEzYTg2OTI4ZWFkMzllNTJmNzFjOGUxZTNhMyIsInRhZyI6IiJ9";"Duplikat";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-11-01";"UMKM";"";"";"";"invalid";"";"";"False";"False";"False";"";"";"invalid";"";"";""
"6396100";"MITRA IDOLA, CV";"JL DI PANJAITAN";"6401040015";"64";"01";"040";"015";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TAPIS";"eyJpdiI6IktKNHZqaDJwekpQOVhaaUxPeWJwbVE9PSIsInZhbHVlIjoiYUxTMi9KWGVwOE5lNjFLYzhndHphUT09IiwibWFjIjoiN2UxOGU1ZTBjZThlZDI0YTE0MzQ1ZGM1NDE0N2FmNjM4ZmUwYWExNTFkZjU1MjczNTlmOGEyMGRkMWNmMzc1ZSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396101";"JEJAK DUNIA, CV";"JL DI PANJAITAN PERUM REGENCY E10";"6401040015";"64";"01";"040";"015";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TAPIS";"eyJpdiI6IkxwVjZKbHU5UVFON0hzM1VvUkg5emc9PSIsInZhbHVlIjoienlERHYreVY3OVE3R0hoT29TV0pvQT09IiwibWFjIjoiYzVhZDZkM2M1Njk4YjMwNGRiMTFlNGViMTFiZTg0ODBkMDMxMGMzNDFmYzM4NTYwNWIyMTczZGFmMzFhNzg0OCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396102";"NURFADHINA BERKAH ABADI, CV";"Jl. Perum Korpri Blok B. 10 No. 06 Rt. 007";"6401040015";"64";"01";"040";"015";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TAPIS";"eyJpdiI6IjJKS21EVWtRS3A4THFHc3RBZnZHU0E9PSIsInZhbHVlIjoiVjVqNW9ncTFXOStwT2hsRG91U1VOdz09IiwibWFjIjoiYjY5NjkyYTMzY2U5M2U0OWNmM2JhYWQ0ZTljYzg1NzY4NTAzOGUzN2JhYzI4YjFjYjU0MTIwMzM5MDhmMjVkMCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: 42911]";"";"";"2025-01-08";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396103";"IHSAN PUTRA PIHANIN, CV";"JL UNTUNG SUROPATI";"6401040015";"64";"01";"040";"015";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TAPIS";"eyJpdiI6IklZcU5nR1NlMWJHSXdBVlNERWptTnc9PSIsInZhbHVlIjoiYlZ2S0NLME04dnN6T1A3SkhXaUZzdz09IiwibWFjIjoiOTBiNGRmMDQ4YWEwZDk3NWZiYWZlNmY4MjEwZDE4ODk2ZGMyZGY4YzU4NjlkYzA4YzUyYmNkMTU2NjFlNGMyZCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396104";"RAHMA MANDIRI PERSADA, CV";"JL YOS SUDARSO";"6401040016";"64";"01";"040";"016";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"SENAKEN";"eyJpdiI6IlE1TVRaM3FVRWp4Mzc0WU9Uc1dEV2c9PSIsInZhbHVlIjoiTzZibjBUa085NTJNT2Zic1ZSZk52Zz09IiwibWFjIjoiMmUwYzM5MmM5OTQ5ZjFjNjJiYzM4MjRhOGJhMzE3ZTIyZWIwOGU1YmY1ZWRlNTg4NDA0ZjA2ODA1MjgzNDYxOCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: G, KBLI: -]";"";"";"2025-10-26";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396105";"SEGARA ARTHA JAYA SENTOSA, CV";"PERUM GRAND ABDI KARYA";"6401040015";"64";"01";"040";"015";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TAPIS";"eyJpdiI6IlRWOTBNZmhHNEtuYTlNQ0l0elgxYVE9PSIsInZhbHVlIjoiOXVBeVpHdmc2dlRBU0tVTG55aHpFdz09IiwibWFjIjoiZDJiY2EyNWJjYTllYTVlYTQyZDU5ODQzYTI0OTc3ZjdmMjVhMGRjYjYwMmVjNGQ4NjRjMDgxNDMyZWZjM2ViMSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396106";"KAY UTAMA, CV";"JL SELUANG TAPIS";"6401040015";"64";"01";"040";"015";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TAPIS";"eyJpdiI6InI4ejFDSTB3WG5BbWhqb20vVzlzTkE9PSIsInZhbHVlIjoiUEh2NHdienM4aUtTVHdrZzhQS2Ridz09IiwibWFjIjoiYTIzNWY5MGRjZTMwZTUzMzk2ODVlNzE1NDYzYWMxOTczNTM3MWIxNDk3ZTMzM2QzMzFmODY5YTk1NTEyOTYwMSIsInRhZyI6IiJ9";"Duplikat";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-10-26";"UMKM";"";"";"";"invalid";"";"";"False";"False";"False";"";"";"invalid";"";"";""
"6396107";"PUTRA PASER MEMBANGUN, CV";"PERUMAHAN KORPRI TAPIS";"6401040015";"64";"01";"040";"015";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TAPIS";"eyJpdiI6ImN5SitZdDhrTjBxQWhHaXhLcGN5Q1E9PSIsInZhbHVlIjoidzdnSHhpejg4bDB4bll3ajRCSkhBUT09IiwibWFjIjoiN2RjZjBkOTA1NTBmMWFmZGVhYzc3NmJkNTE5YWY3MzU0ZDJkNzU3NjRiYjA5ZTU5YmNmMTE0MzYxODUxNDk1NyIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-10-26";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396108";"ANBIYAA, CV";"JL CENDRAWASIH";"6401040016";"64";"01";"040";"016";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"SENAKEN";"eyJpdiI6IjlmZmlncHkwYXN4OEc2QTE5c2lOZGc9PSIsInZhbHVlIjoiSFpMdUlwbTV6cUZhV0tETGVIWlE3Zz09IiwibWFjIjoiZmNlZDVmNDY1MTE3MmE3MDFkODc3NDFkZjBkZDU0MzEzOGY1NzNjYTc1NzkxNDM2MDY0MzRkNjNiNThjNDRhNSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396109";"AKBAR JAYA MAKMUR, PT";"JL SELEBER";"6401040016";"64";"01";"040";"016";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"SENAKEN";"eyJpdiI6IlBXS3NCa0x5aE1HaDFwUkFCRUZTd2c9PSIsInZhbHVlIjoibkNsR2pkRVdSZVpJM1B3T1RCOWJVUT09IiwibWFjIjoiMDIzNTJiYWI4Y2Y5OTg4OWJjYWYyZGFiOTAwYTk5ZjE1MTI5ZDhmODFjMGJhODUyNmFlNjM2ZjEyODMyNTY5YSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396110";"BORNEO SUKSES ABADI, CV";"JL P TENDEAN GG BAJA BENIH 2";"6401040016";"64";"01";"040";"016";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"SENAKEN";"eyJpdiI6Im9yd2xUeFU5QWUvVC8wbEJKMlhvS2c9PSIsInZhbHVlIjoiRU5TRmYrOVBTOXhURDhrTDVUTFptUT09IiwibWFjIjoiY2IxOGQ1ZGIzOWRhNTBiYWFiNTc1NDhkZGFiMTliNzE4ODU2MGIwZTY5MmI5ODVmNGFkNzU4YjZiMzYwM2FlYSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396111";"S. 288, CV";"JL SENAKEN PERUM BPD NO 49";"6401040016";"64";"01";"040";"016";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"SENAKEN";"eyJpdiI6IlRrZloxV2JDTmt5TGFYMGRZNDhCWFE9PSIsInZhbHVlIjoiR2NjSFd5TzJvWXZqMG1LRHV5ZnpDZz09IiwibWFjIjoiMTlmY2NmMzY5OGYyN2NmNmQyNzZkOTA4MzcxNGFjYzc5YjBjMzU1MjA4N2FhYjU1ZTIwMDJhNmNiZDIzYmY3ZSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396112";"AGRAPAMA CIPTAPRASADA PASER, CV";"JL SENAKEN GG ALAM PERMAI NO 88";"6401040016";"64";"01";"040";"016";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"SENAKEN";"eyJpdiI6ImJHa3Q0OU1PQlZybEliZHN1QmVyWWc9PSIsInZhbHVlIjoieFlSbzJnYitsSWdmWlQ3MFhJcTgwdz09IiwibWFjIjoiNzdjYzk2MDY4NDBjNmQwZGRjM2U3M2Q4MzMxYjU5ZGEzNGY0NGYyYjdjMzBkNTNjY2E5NmFiYTgwNmYyYWU4MyIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396113";"TARAGA FAEYZA, CV";"JL SULTAN HASANUDDIN NO 27";"6401040016";"64";"01";"040";"016";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"SENAKEN";"eyJpdiI6Im9LM2ZvN2VBY3B4WFNoZUxsdzQ3OEE9PSIsInZhbHVlIjoiNnhYQW1ZUTE1anJqNnhyTGtpZ3RTQT09IiwibWFjIjoiMTE4MmM5ZDIxNzQ2YmQzYzhkMGNmNWMyYTFmMTQwZGQzYjk1Mjg1ZDBiZTI0NmI3NmMwODc1MzNiYWI3YzI1ZiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396114";"KHRISNA MANDIRI, CV";"DESA LOLO";"6401050001";"64";"01";"050";"001";"KALIMANTAN TIMUR";"PASER";"KUARO";"LOLO";"eyJpdiI6IkFqUzRtN2hoRGZMdGxOdmdKVVNwRWc9PSIsInZhbHVlIjoiZjFuRmdYaTZ1S2NvbnFoVW8rcmcyUT09IiwibWFjIjoiN2UyMDU3ZTg3MzRhM2NmNWY3ZTE1MDRkMmU0MzQ0OTQxYTUxZWVmNTE3YjU0MTZhNzAxNDk2ZTVmYTNlYjRiMCIsInRhZyI6IiJ9";"Tidak Ditemukan";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-11-29";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396115";"BUANA MANDIRI, CV";"JL KH AGUS SALIM GG KELAKAI A NO 1";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6IjlqQXNYbzA5UDZOQTRoa0lQT0EyaFE9PSIsInZhbHVlIjoiSmhJeGUvWlBadjVDVUkrbk9WREhYUT09IiwibWFjIjoiNTMwNmEwMzk0ZjBkNGNiZjc3YTBhMzQ4OTczNjRhYTMwNDk2MzdjZDg2Njg5NWU3M2E4OWNlZjcyNTk3NjBmMCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-06-28";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396116";"SAYNAYA, CV";"JL RA KARTINI NO 55";"6401050003";"64";"01";"050";"003";"KALIMANTAN TIMUR";"PASER";"KUARO";"PONDONG BARU";"eyJpdiI6Imhabm1XaGRDSDZYZDR6dG5xZUloMVE9PSIsInZhbHVlIjoiMTBUZ2hvN3BORDFSLzZIajRCcWt1QT09IiwibWFjIjoiZGE0MjI5YWMxYzY5YzQzNzZjNmIyNzc2YzIyNGI2ODg2ZDAyNWViMzNjZjc5ZDMzOTU4MGQ1MjM0OWE2OTU1OCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-10-26";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396117";"DELTA CORPORATION, CV";"JL PANGERAN MENTRI";"6401060004";"64";"01";"060";"004";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"PAIT";"eyJpdiI6IjJ4RGw5NHpvU2MwM2pzZnJVN1NPUVE9PSIsInZhbHVlIjoicHlYNzhPV1dEd0N4Snk5Qm1JalhaQT09IiwibWFjIjoiZDgyZjQ4NjZiODc1YWY1MDg1NzkwODAyNTI2MWRmM2QwMDM3NGIyYzg5NGNjNjIyM2UzNWI5OWI4YzZiODIyYyIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396118";"BERSAMA CAHAYA, CV";"JL GUNUNG KINJANG - TELUK WARU";"6401060008";"64";"01";"060";"008";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"BUKIT SELOKA";"eyJpdiI6IkwxVHNOTE4wWUMzMmxsdlVvQTA5REE9PSIsInZhbHVlIjoiVzJ0WHVVMExHdTJuSC9MZW5sMWpHdz09IiwibWFjIjoiZmMzNzI4OWE2NzgxNzQ2MzlhMWE2OWYxODdkZDE5OTg4MzEzYTI5MmY2MzczNWQ3Y2U2MGU2NjIyNGZkMjJjMCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396119";"SURYA INDAH, CV";"JL NEGARA";"6401060015";"64";"01";"060";"015";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"LONG IKIS";"eyJpdiI6Ik1mTlZ3b1h0VGI3VkkzVitrRERhQnc9PSIsInZhbHVlIjoiRllJSjY0V0p0dWdTdkMzakJmTm1DZz09IiwibWFjIjoiZTZhNjI4YWYxNDg4YzU5ZGIwYjI5YjU4MmE5Y2M2ZjgyOWQ3N2JkYmJhZGQwYjRhNDU2Njg2MGNhOTBmODA0YyIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-12-15";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"6396120";"JAYA ABADI LONG IKIS, CV";"JL NEGARA PENAJAM KM 81";"6401060015";"64";"01";"060";"015";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"LONG IKIS";"eyJpdiI6Imp6a3ExMy9DTDVrZGlQWDA3WDNpcHc9PSIsInZhbHVlIjoiS2JuZXRNQmN0VjkrZ1hLdm80ekF1UT09IiwibWFjIjoiODc0NTk3MDAwMWI4Y2FkYWViNGM3ODFlZTcyNGZmYjMyODdkMDBhMjgzZDIxMDk5MzI1ZDZmNDcxZmVmZTAyNCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: F, KBLI: -]";"";"";"2025-11-29";"UMKM";"";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
